,tucaseid,tulineno,eeincome1,erbmi,erhhch,erincome,erspemch,ertpreat,ertseat,ethgt,etwgt,eudietsoda,eudrink,eueat,euexercise,euexfreq,eufastfd,eufastfdfrq,euffyday,eufdsit,eufinlwgt,eusnap,eugenhth,eugroshp,euhgt,euinclvl,euincome2,eumeat,eumilk,euprpmel,eusoda,eustores,eustreason,eutherm,euwgt,euwic,exincome1
7929,20140908141509,1,2.0,29.4,3,3.0,,15,0,0.0,0.0,,2,2,2.0,,1.0,1.0,1.0,2.0,13300000.0,2.0,2.0,3,70.0,5,1.0,1.0,2.0,3.0,,1.0,1.0,2.0,205.0,,0.0
7930,20140908141510,1,2.0,31.200001,1,5.0,,30,0,0.0,0.0,,2,2,1.0,2.0,2.0,,,1.0,2556277.0,2.0,1.0,1,60.0,5,2.0,1.0,2.0,1.0,,1.0,2.0,2.0,160.0,,0.0
7931,20140908141514,1,2.0,20.4,1,3.0,5.0,135,5,0.0,0.0,,1,1,2.0,,2.0,,,1.0,2826701.0,2.0,1.0,1,68.0,5,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,134.0,2.0,0.0
7932,20140908141518,1,1.0,24.1,3,1.0,,75,20,0.0,0.0,1.0,1,1,1.0,3.0,1.0,2.0,2.0,1.0,4025118.0,2.0,3.0,1,70.0,5,,1.0,2.0,1.0,1.0,1.0,3.0,2.0,168.0,,0.0
7933,20140908141520,1,2.0,22.9,3,3.0,,20,5,0.0,0.0,,1,1,1.0,3.0,1.0,3.0,1.0,1.0,7988808.0,2.0,2.0,1,69.0,5,1.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,155.0,,0.0
7934,20140908141528,1,1.0,18.5,3,1.0,,20,4,0.0,0.0,2.0,1,1,1.0,28.0,2.0,,,2.0,2584875.0,1.0,3.0,1,69.0,5,,1.0,2.0,1.0,1.0,1.0,3.0,2.0,125.0,,0.0
7935,20140908141529,1,1.0,,3,1.0,3.0,30,30,0.0,,2.0,1,1,1.0,4.0,2.0,,,1.0,6977298.0,2.0,1.0,1,62.0,5,-3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,-2.0,2.0,83.0
7936,20140908141531,1,2.0,25.1,3,5.0,5.0,95,0,0.0,0.0,,1,2,2.0,,2.0,,,1.0,16600000.0,2.0,5.0,3,71.0,5,2.0,2.0,2.0,3.0,2.0,1.0,2.0,,180.0,,0.0
7937,20140908141532,1,1.0,34.0,3,1.0,,60,0,0.0,0.0,1.0,1,2,2.0,,1.0,6.0,2.0,1.0,1367434.0,2.0,4.0,1,74.0,5,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,265.0,,0.0
7938,20140908141538,1,1.0,33.400002,3,1.0,,60,10,0.0,0.0,,2,1,1.0,3.0,2.0,,,1.0,5937836.0,2.0,2.0,1,68.0,5,,1.0,2.0,1.0,,1.0,2.0,2.0,220.0,2.0,0.0
7939,20140908141539,1,1.0,27.200001,3,1.0,,55,15,0.0,0.0,,1,1,1.0,2.0,1.0,5.0,1.0,1.0,8603401.0,2.0,2.0,1,71.0,5,,1.0,2.0,1.0,2.0,2.0,4.0,2.0,195.0,,0.0
7940,20140908141545,1,1.0,25.799999,3,1.0,5.0,90,0,0.0,0.0,,1,2,1.0,5.0,1.0,2.0,2.0,1.0,2719556.0,2.0,2.0,2,70.0,5,-3.0,,,2.0,2.0,,,,180.0,2.0,81.0
7941,20140908141548,1,1.0,29.0,3,1.0,,35,0,0.0,0.0,,1,2,1.0,7.0,2.0,,,1.0,5479907.0,2.0,3.0,1,73.0,5,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,220.0,,0.0
7942,20140908141554,1,1.0,30.200001,3,1.0,5.0,45,0,0.0,0.0,1.0,1,2,2.0,,1.0,2.0,2.0,1.0,25800000.0,2.0,3.0,1,74.0,5,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,235.0,,0.0
7943,20140908141555,1,1.0,22.1,3,1.0,5.0,60,60,0.0,0.0,,2,1,1.0,2.0,1.0,3.0,2.0,1.0,2602870.0,2.0,3.0,2,69.0,5,,,,2.0,,,,,150.0,,0.0
7944,20140908141558,1,1.0,25.1,3,1.0,5.0,65,20,0.0,0.0,1.0,1,1,2.0,,1.0,1.0,1.0,1.0,3050081.0,2.0,2.0,1,69.0,5,,1.0,2.0,1.0,1.0,3.0,1.0,2.0,170.0,2.0,0.0
7945,20140908141564,1,2.0,28.1,3,3.0,3.0,75,15,0.0,0.0,1.0,1,1,1.0,6.0,1.0,1.0,1.0,1.0,6438852.0,2.0,2.0,2,68.0,5,1.0,,,2.0,1.0,,,,185.0,2.0,0.0
7946,20140908141565,1,1.0,24.4,3,1.0,5.0,31,0,0.0,0.0,,1,2,2.0,,2.0,,,1.0,1903169.0,2.0,1.0,2,70.0,5,,,,2.0,2.0,,,,170.0,2.0,0.0
7947,20140908141567,1,2.0,46.299999,3,5.0,5.0,70,20,0.0,0.0,2.0,1,1,1.0,1.0,2.0,,,1.0,20300000.0,2.0,4.0,1,64.0,5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,270.0,1.0,0.0
7948,20140908141573,1,2.0,24.4,3,5.0,5.0,100,10,0.0,0.0,,1,1,1.0,4.0,1.0,3.0,2.0,1.0,11000000.0,1.0,2.0,2,71.0,5,2.0,1.0,2.0,3.0,2.0,,,2.0,175.0,1.0,0.0
7949,20140908141576,1,2.0,25.5,3,3.0,5.0,30,0,0.0,0.0,,2,2,1.0,1.0,2.0,,,1.0,8006411.0,2.0,3.0,2,71.0,5,1.0,,,2.0,,,,,183.0,2.0,0.0
7950,20140908141577,1,1.0,19.200001,3,1.0,5.0,95,0,0.0,0.0,,2,2,1.0,4.0,1.0,1.0,2.0,1.0,5927753.0,2.0,1.0,1,62.0,5,,1.0,2.0,1.0,,2.0,1.0,2.0,105.0,2.0,0.0
7951,20140908141579,1,2.0,36.599998,3,5.0,,50,0,0.0,0.0,,2,2,2.0,,2.0,,,1.0,1147342.0,2.0,4.0,1,62.0,5,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,200.0,,0.0
7952,20140908141580,1,2.0,33.700001,3,5.0,,10,0,0.0,0.0,2.0,1,2,1.0,2.0,2.0,,,2.0,2844256.0,2.0,5.0,1,59.0,5,2.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,167.0,,0.0
7953,20140908141588,1,1.0,21.1,3,1.0,5.0,135,10,0.0,0.0,,2,1,1.0,3.0,2.0,,,1.0,3379452.0,2.0,2.0,3,64.0,5,,1.0,2.0,1.0,,1.0,2.0,2.0,123.0,2.0,0.0
7954,20140908141589,1,2.0,29.299999,3,5.0,5.0,30,20,0.0,0.0,,1,1,1.0,1.0,1.0,1.0,2.0,1.0,6557021.0,1.0,2.0,1,62.0,5,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,160.0,1.0,0.0
7955,20140908141593,1,1.0,29.700001,3,1.0,5.0,60,0,0.0,0.0,,1,2,1.0,1.0,2.0,,,1.0,8416770.0,2.0,3.0,2,73.0,5,,,,2.0,2.0,,,,225.0,2.0,0.0
7956,20140908141594,1,1.0,23.6,3,1.0,,135,0,0.0,0.0,,2,2,1.0,7.0,1.0,1.0,2.0,1.0,1910470.0,2.0,2.0,1,68.0,5,,1.0,2.0,1.0,,2.0,2.0,2.0,155.0,,0.0
7957,20140908141595,1,1.0,29.5,3,1.0,5.0,45,0,0.0,0.0,,2,2,1.0,10.0,2.0,,,1.0,7614966.0,2.0,2.0,2,69.0,5,,,,2.0,,,,,200.0,2.0,0.0
