Unnamed: 0,erbmi,ertpreat,eudrink,eueat,euexercise,eufastfd,eufdsit,euprpmel,eusoda,eugenhth,codified_bmi,codified_health
3558,23.1,90,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
3559,30.4,120,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
3560,45.700001,60,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
3561,31.299999,35,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,3,2
3562,32.700001,20,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
3565,25.4,60,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
3566,27.299999,67,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3,1
3567,39.900002,17,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,3,2
3568,27.5,55,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3,1
3569,25.700001,45,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3,1
3570,19.6,150,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2,1
3571,29.799999,40,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3,1
3572,29.799999,45,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
3573,23.6,125,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2,1
3574,25.1,50,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
3575,35.400002,75,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3,1
3577,30.0,30,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3,1
3580,20.1,110,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
3581,29.0,180,1.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,3,2
3582,33.0,40,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3,1
3583,35.099998,95,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3,1
3584,23.0,85,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2,1
3585,34.099998,195,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3,2
3586,18.4,90,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1,1
3589,21.799999,30,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2,1
3590,27.9,30,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3,1
3596,40.700001,10,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
3599,25.799999,75,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3,1
3600,27.5,50,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3,1
3601,21.6,35,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2,1
3602,28.299999,95,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
3604,21.299999,30,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
3605,36.599998,20,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3,1
3606,28.1,270,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
3608,26.6,150,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3,1
3610,16.1,20,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1,2
3612,23.5,135,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
3613,28.299999,50,1.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,3,2
3614,22.1,90,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
3616,27.0,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
3618,23.5,30,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2,1
3619,20.799999,20,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2,1
3623,24.4,73,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2,1
3628,29.200001,35,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3,1
3629,40.700001,95,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3,1
3630,28.200001,160,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
3631,25.799999,60,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
3632,21.0,55,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
3633,25.799999,100,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3,1
3634,50.200001,50,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3,1
3635,26.0,100,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
3637,21.0,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
3639,26.1,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
3640,27.799999,65,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
3641,29.299999,65,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3,1
3643,32.5,30,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
3646,32.0,15,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3,1
3647,31.9,120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
3652,24.0,10,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2,1
3653,28.299999,80,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
3655,30.1,60,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3,1
3657,28.9,80,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
3658,35.900002,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
3660,29.4,50,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3,1
3661,21.1,75,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2,1
3665,31.9,30,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3,1
3671,25.799999,10,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
3672,21.9,85,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
3673,31.299999,79,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
3674,30.200001,60,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3,1
3678,40.799999,10,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,3,2
3679,26.6,60,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,3,2
3681,25.799999,20,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3,1
3684,22.5,40,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2,1
3685,20.1,20,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2,1
3686,29.6,50,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3,1
3687,27.0,65,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3,1
3691,20.9,45,1.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,2,2
3692,25.6,180,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,3,2
3693,28.200001,30,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
3694,38.700001,60,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
3695,44.599998,85,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
3696,23.700001,90,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
3698,26.299999,60,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
3707,28.299999,30,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3,1
3708,30.200001,90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
3709,21.0,35,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2,1
3710,23.6,30,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2,1
3711,25.1,60,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3,1
3712,24.299999,120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
3713,24.6,10,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
3714,20.0,65,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
3715,20.799999,90,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
3716,34.0,85,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3,2
3718,31.200001,75,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
3719,28.1,0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3,1
3720,24.6,180,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2,1
3721,25.1,120,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
3723,23.700001,30,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2,1
3728,28.6,30,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3,1
3729,19.1,15,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,2,2
3730,25.0,120,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3,2
3731,22.799999,55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2,2
3732,34.200001,45,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3,1
3734,28.6,15,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
3735,22.200001,15,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2,1
3739,19.6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1
3740,30.299999,180,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3,2
3741,22.5,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
3742,27.6,48,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
3747,26.6,0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3,1
3748,25.1,48,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
3751,32.900002,30,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3,1
3752,30.5,90,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3,1
3754,23.0,60,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
3758,21.1,135,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,2,2
3759,27.4,90,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
3763,23.0,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
3765,25.700001,155,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
3766,57.200001,90,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3,1
3770,32.900002,60,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3,2
3771,31.299999,50,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
3772,29.299999,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1
3775,34.5,60,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3,2
3776,37.299999,60,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3,2
3777,24.6,30,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
3778,35.200001,25,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
3779,33.0,15,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3,1
3782,25.799999,45,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3,1
3784,22.4,36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2,2
3785,23.5,140,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
3786,38.700001,60,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3,1
3787,42.0,105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
3788,24.4,70,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2,1
3789,24.799999,25,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
3792,29.299999,155,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
3793,29.5,30,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
3794,23.5,70,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
3795,19.200001,30,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2,1
3796,27.4,15,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3,1
3798,24.4,120,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2,1
3799,24.299999,10,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2,1
3800,22.299999,45,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2,1
3801,21.6,150,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
3802,30.0,30,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3,1
3804,18.4,17,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1,1
3807,22.299999,220,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
3808,29.0,35,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
3809,30.9,55,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,3,2
3812,32.900002,40,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
3813,32.599998,90,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3,1
3814,27.200001,40,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3,1
3815,29.0,75,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
3818,23.4,165,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2,1
3821,28.5,60,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3,1
3822,48.700001,85,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3,2
3823,26.799999,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
3824,30.6,30,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3,1
3825,25.799999,75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
3826,22.1,95,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2,2
3827,20.6,75,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
3828,22.799999,30,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2,1
3829,23.1,0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2,1
3830,28.200001,90,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
3831,25.799999,45,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
3834,35.400002,60,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
3835,26.6,60,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3,2
3836,34.0,45,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,3,2
3837,30.0,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3,2
3839,32.799999,60,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
3840,29.0,90,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
3841,19.700001,5,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2,1
3842,26.9,15,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
3844,22.299999,30,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2,1
3845,30.4,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
3846,23.6,75,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2,1
3847,31.1,15,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3,1
3848,39.700001,120,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3,1
3849,15.3,90,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1,1
3850,31.299999,45,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3,1
3851,39.900002,60,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
3852,24.1,55,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
3853,24.9,125,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2,1
3854,22.700001,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
3855,23.799999,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2,1
3856,23.1,60,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2,1
3859,21.6,90,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2,1
3861,21.200001,60,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2,1
3866,18.5,40,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2,1
3867,47.400002,95,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3,1
3869,56.599998,15,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
3870,30.0,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1
3872,31.9,90,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3,1
3874,27.4,40,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3,1
3875,28.200001,180,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3,1
3876,23.1,120,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2,1
3878,23.9,35,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
3879,26.6,75,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3,1
3882,29.299999,30,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
3883,40.700001,90,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
3884,51.599998,20,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
3885,31.700001,30,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
3886,21.9,30,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2,1
3887,33.799999,20,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3,1
3888,24.0,150,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2,1
3891,36.799999,35,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3,1
3892,25.1,20,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3,2
3893,24.6,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1
3894,24.799999,90,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2,1
3896,22.5,105,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2,1
3897,27.1,70,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,3,2
3898,21.799999,25,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2,1
3900,28.1,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
3901,32.799999,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
3904,25.1,5,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3,1
3905,22.200001,0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,2,2
3907,29.799999,90,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3,2
3908,33.900002,210,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3,1
3910,44.299999,95,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
3911,26.4,75,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3,1
3912,21.5,90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
3913,30.700001,150,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,3,2
3915,30.9,90,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
3919,34.400002,120,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
3923,40.299999,10,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
3925,28.1,115,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3,1
3926,20.799999,35,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,2,2
3927,22.0,60,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2,1
3928,25.799999,55,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3,1
3932,28.0,105,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3,1
3933,19.799999,60,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
3934,25.799999,25,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3,1
3936,21.799999,0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
3938,31.6,90,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3,1
3941,35.400002,40,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
3942,28.200001,48,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
3943,19.1,40,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
3944,21.200001,45,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2,1
3945,28.6,30,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3,1
3948,41.599998,90,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3,2
3950,31.299999,60,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
3951,22.799999,10,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2,1
3952,18.299999,120,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1,1
3954,33.200001,60,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
3958,40.299999,120,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
3959,26.5,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
3960,29.9,170,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
3961,18.799999,30,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
3963,22.700001,0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2,1
3964,32.099998,35,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3,1
3965,26.6,60,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3,1
3970,23.700001,10,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2,1
3974,28.4,0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3,1
3975,23.299999,45,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2,1
3977,27.0,25,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3,1
3978,29.1,30,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3,1
3979,29.200001,100,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
3980,28.0,20,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,3,2
3981,24.1,30,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2,2
3984,30.1,30,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,3,2
3986,33.900002,45,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
3987,28.9,140,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
3988,26.4,115,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3,1
3991,23.9,45,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2,1
3992,21.299999,75,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
3993,27.4,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
3994,22.4,140,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
3996,23.4,60,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2,1
3997,36.099998,60,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
3998,30.700001,220,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3,1
3999,25.6,155,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3,1
4000,36.0,103,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,3,2
4001,22.700001,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
4002,33.0,20,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
4003,29.5,30,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3,1
4005,17.9,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,1
4006,22.299999,90,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
4007,20.200001,95,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2,1
4008,28.9,40,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3,2
4009,18.4,20,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1,1
4010,29.299999,60,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,3,2
4012,27.1,90,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
4018,30.700001,75,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3,1
4020,33.299999,105,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3,1
4024,26.6,50,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
4027,44.599998,20,1.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,3,2
4028,35.900002,40,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
4029,23.6,25,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2,1
4030,21.6,75,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2,2
4031,32.299999,90,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3,1
4032,24.4,230,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2,1
4033,23.9,40,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2,2
4035,27.4,105,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,3,2
4036,23.5,30,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
4037,20.6,35,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2,1
4039,25.799999,45,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
4040,34.299999,120,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
4041,25.1,75,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
4046,25.799999,80,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3,1
4047,26.0,75,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3,2
4048,28.299999,65,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
4049,28.700001,60,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
4051,24.200001,80,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
4054,26.5,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
4055,26.299999,270,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3,2
4059,26.6,60,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3,1
